-0.0989532	0.0752639	-0.155429	0.121538	-0.056759	-0.0226478	-0.0965736	0.0866726	0.239288	0.0565869	-0.0675589	0.0587036	0.0816351	-0.0194978	-0.0102371	0.110233	-0.214154	0.0139733	0.0152372	0.0772107	0.0921254	0.0183213	-0.037807	-0.00295875	0.0123768	-0.0464317	-0.0428546	-0.0575662	-0.0633403	0.0268961	0.141499	-0.00886294	0.0656335	-0.0938971	0.140849	0.000463606	0.0259191	-0.0551269	0.13926	0.00302715	-0.137722	0.0450371	0.138222	-0.0884386	0.00599803	0.128306	-0.0842854	-0.196357	-0.00575452	-0.00548694	-0.0496961	-0.125733	0.0470685	0.000199869	-0.0494994	-0.224185	0.0786805	-0.146749	-0.0547502	0.00282498	-0.0834605	-0.0416988	-0.0219934	-0.142351	-0.00784749	0.270627	0.0793326	0.204333	0.0960814	0.0517116	0.173235	0.179544	-0.042684	0.0509925	0.225154	0.00100796	0.136869	-0.0550591	0.213109	0.00526457	0.191802	-0.114455	0.0640966	-0.0769979	-0.00952211	0.0555793	0.213609	0.105734	0.0236397	0.0160197	0.0546164	0.0348283	0.0103215	3.1572e-15	4.98733e-17	-1.06509e-16	2.25019e-16	
-0.098715	0.0780648	-0.156148	0.116033	-0.0753678	-0.00247448	-0.0631682	0.0938509	0.220368	0.0426871	-0.0555078	0.0907984	0.113964	-0.0434182	0.0302968	0.0474065	-0.141543	-0.038625	-0.0899384	0.0527104	0.0768715	-0.137932	-0.0284682	0.0273464	0.0577469	0.0337676	0.00255618	0.0486944	-0.066939	-0.000910875	0.0305857	0.00960826	0.19139	0.104159	0.0942186	-0.0550344	0.0559175	-0.0554492	-0.0591912	-0.0976405	-0.127484	0.0184768	-0.126016	0.0564274	-0.0895853	-0.0088609	0.241491	0.00192234	-0.0420405	-0.302473	0.0206948	0.19678	0.0277844	0.0284816	0.0546303	-0.0191251	-0.0509928	-0.00447642	-0.0615473	0.159573	-0.140664	0.0302092	-0.0135102	0.0532357	0.0188757	-0.24186	0.0259828	-0.130212	-0.00295906	0.141906	0.025934	-0.0184327	0.245499	0.177452	0.058118	0.117934	0.0632499	0.0551326	-0.0157329	-0.0666606	-0.099775	0.0358778	-0.137835	0.106381	0.167086	-0.00918906	-0.20732	-0.0452936	-0.110916	0.21141	-0.00933984	-0.109124	0.0345839	1.34615e-15	1.13039e-15	-6.77572e-16	-2.16027e-17	
-0.100183	0.0778263	-0.154519	0.116967	-0.082348	0.0171022	-0.0371523	0.102603	0.178482	0.011309	-0.0348693	0.0695849	0.0626021	-0.0269965	0.0609818	0.00696535	0.0359149	-0.0790028	-0.234182	-0.107836	-0.0180792	-0.0733303	0.137512	0.0537809	-0.0528329	0.10199	-0.101913	0.034536	-0.0654396	0.030001	-0.238657	0.0838278	0.0501561	0.0855976	-0.123548	0.0124442	0.0521549	-0.102889	-0.114177	-0.05886	0.0885777	0.183194	-0.0831137	0.175895	0.00368739	-0.0724899	-0.0506737	-0.0257716	0.131723	-0.103494	-0.195903	0.0416192	-0.00734288	0.1336	0.0294243	0.0182899	0.116769	0.0855921	-0.0900757	-0.105889	0.193115	0.00549129	-0.10537	0.0798795	-0.036599	0.182264	0.115405	0.134646	-0.0719182	-0.243747	-0.0139494	-0.00236952	0.0235284	-0.168426	-0.0547104	-0.0979246	0.184674	0.152099	-0.136617	0.117278	-0.102717	0.0722143	0.181509	0.0602208	-0.18828	0.00512632	0.0763299	-0.0473385	0.00188222	0.00647823	-0.0165563	0.0399544	-0.022889	2.56739e-16	1.62197e-16	3.36028e-16	2.62174e-17	
-0.107215	0.0595109	-0.139691	0.101969	-0.0337777	0.144825	0.0407541	-0.00087828	0.00761386	-0.0166667	0.0762573	0.04362	0.225087	0.0200676	-0.122085	-0.0479677	0.0598484	-0.0250065	-0.222214	-0.143378	-0.0019974	0.108322	0.0149521	0.106015	-0.0420666	0.091956	0.0475111	0.165978	-0.0763442	0.150246	-0.0813357	-0.0614338	-0.0869279	0.05806	-0.261732	0.0176252	0.113114	0.0493573	0.0214948	0.0441877	-0.0356307	-0.159929	0.202885	-0.202211	-0.0777069	0.0713695	-0.0828142	-0.0575913	-0.0552302	-0.113417	0.0292302	0.0566984	0.132197	-0.0576662	0.0139104	0.0755118	-0.00265395	0.0238018	-0.00175336	-0.214162	-0.105998	0.0833782	0.100328	-0.0547946	-0.177608	0.011565	0.0868815	0.0109758	0.0622082	-0.0256506	-0.0382096	0.0873423	-0.0337384	0.0656863	-0.169938	0.134239	-0.202796	-0.0549363	0.0620895	0.0873296	-0.0125105	-0.166636	-0.286543	-0.0130681	-0.00338446	0.125827	-0.0521856	-0.0404327	0.0762515	-0.0460529	-0.0851214	0.13969	0.0277991	-7.10543e-15	-2.91347e-15	3.27537e-16	6.08305e-17	
-0.106412	0.0650134	-0.140207	0.0902204	-0.0530528	0.137057	0.0715088	0.0228228	-0.0447837	-0.0575826	0.0805996	-0.00866949	0.06277	0.0570365	-0.0290615	-0.100922	0.0802627	-0.00765161	-0.14318	-0.0497279	0.200652	0.124927	0.0314493	-0.0505082	-0.00286895	0.00242561	0.077161	0.0979362	-0.11504	0.175764	0.028801	0.164371	-0.0436434	-0.238372	0.209162	-0.245369	-0.22742	-0.1076	-0.247344	-0.0100432	0.207004	0.0609894	0.0352638	-0.124202	-0.0539167	0.000959616	0.00913382	0.113467	-0.128262	0.0708099	-0.011938	-0.0338702	-0.009014	0.0583216	0.0843623	-0.0726016	-0.0585823	0.0330796	-0.0416749	-0.109828	-0.0334393	0.0427895	0.0566234	-0.146926	0.00581436	-0.0084784	-0.0800157	-0.086537	0.106679	0.0565876	-0.0422996	-0.135325	0.0287172	0.153956	0.0372085	0.0437595	-0.0500577	-0.059081	-0.180038	-0.0595772	0.0839141	0.100168	0.25078	0.0667894	0.104157	-0.127214	0.156457	0.0635296	-0.0764934	-0.0715949	-0.013581	-0.0377667	-0.0282985	1.16573e-15	1.0456e-15	-2.75469e-16	-2.37081e-16	
-0.10546	0.069748	-0.13856	0.0750577	-0.0640648	0.11618	0.0915516	0.0537687	-0.0833018	-0.0649378	0.0664803	-0.0716593	-0.126738	0.0601252	0.134521	-0.124098	-0.0530762	0.0401652	-0.0450658	0.0654164	0.192974	-0.00994084	-3.14999e-05	-0.0331907	-0.0220518	0.0420963	0.0219194	-0.0494352	-0.0547807	-0.130973	-0.0789697	0.094961	-0.136173	-0.0650952	-0.0585491	0.0094693	-0.0359431	-0.0520552	-0.0042025	0.112192	-0.0136655	-0.0204143	-0.172351	-0.206916	-0.0289473	0.170545	0.127312	-0.0408839	0.0191996	-0.0720161	0.035912	-0.257455	0.0918445	0.0668156	-0.0978786	0.245833	-0.088382	0.103704	0.017738	0.202538	-0.114819	-0.1743	-0.178295	0.144821	-0.0286767	0.0576344	0.115904	-0.141099	-0.187397	-0.0601946	0.158062	-0.0197769	-0.103165	-0.223942	-0.072492	0.132362	0.110892	-0.236941	0.146667	-0.0542131	0.026774	0.0381815	0.0215294	-0.00494544	-0.0114826	0.0486282	-0.0738148	0.0177073	-0.0208694	0.0023013	-0.000502378	0.00979896	0.0321448	2.33147e-15	5.46655e-16	6.18402e-16	1.01122e-16	
-0.104442	0.073462	-0.138001	0.0617069	-0.0685443	0.0991887	0.111584	0.0592222	-0.123657	-0.041223	0.0743209	-0.0973306	-0.156037	0.0643536	0.138326	-0.082779	-0.106662	0.0610469	0.00490443	0.0481206	0.0581872	-0.0213967	-0.0073831	0.0461234	-0.0479586	0.0642172	-0.0286003	-0.0292551	0.0180868	-0.157766	0.0195271	0.0890541	-0.110629	0.0123472	-0.0268187	0.0665241	0.0142334	-0.0461631	-0.0282047	-0.0616058	-0.0650556	-0.0386416	-0.0185442	-0.014455	-0.00319348	0.00219372	-0.0371114	0.0386297	0.015314	-0.071097	0.107145	-0.0374607	0.0799452	-0.0513435	0.0947442	0.000561814	-0.0858776	0.0273848	-0.0103367	0.0262121	-0.0903578	0.0605416	-0.064063	0.0400244	0.152464	0.0302429	-0.0913485	0.0862764	0.157365	0.0528188	-0.302761	0.0108885	-0.168352	0.108063	0.20967	-0.188599	-0.136579	0.456654	0.140346	0.296853	-0.0749235	0.0655783	0.0648113	-0.112726	0.108675	0.15505	-0.0456602	-0.0170471	-0.0038865	0.013408	-0.0162203	0.0477	0.0302206	-6.03684e-16	-1.11066e-15	-4.02646e-17	-1.2635e-16	
-0.105592	0.0698332	-0.130764	0.0537364	-0.0566979	0.101066	0.0958507	0.0535717	-0.131734	-0.0306239	0.0646174	-0.0929762	-0.202978	0.0470568	0.188741	-0.104491	-0.100845	0.0521078	-0.0222634	0.0719096	0.0219497	-0.0564555	-0.0636874	0.0611044	0.0165839	0.0685393	0.0435142	0.00784654	0.062486	0.00893093	0.107199	0.100886	-0.0643438	0.109564	-0.0880341	0.00126247	0.000937876	-0.193649	0.151007	0.0424956	-0.0881543	-0.0937278	-0.163472	0.00291431	0.0767396	-0.184476	-0.234369	0.000253273	-0.0440693	0.0501687	0.120639	0.304741	-0.0394542	-0.0306156	0.180084	-0.218386	0.164694	-0.197105	-0.148821	-0.168036	0.156105	0.00876194	0.104973	0.148043	0.137652	0.0572591	-0.108309	-0.0801331	0.00968273	-0.00849618	0.164421	-0.0455906	0.0516326	0.00990821	-0.0573933	0.0497077	0.0251749	-0.217631	-0.00880016	-0.0790151	0.0648093	-0.0259062	-0.0732473	0.0435109	-0.116292	-0.0181021	-0.031368	-0.0407652	0.0124346	0.000701086	0.023438	-0.0195685	-0.0155905	-8.11851e-16	9.29812e-16	-2.94361e-17	2.88533e-16	
-0.103377	0.0762064	-0.137335	0.0450736	-0.0775081	0.0785537	0.122824	0.0541917	-0.161519	-0.0173225	0.0672949	-0.106935	-0.133101	0.089081	0.124021	-0.0268858	-0.0613867	0.034357	0.0544179	0.0900407	0.0411537	-0.0492812	0.0559826	-0.0336002	0.0069834	-0.0500315	-0.0571577	-0.0312999	-0.00333487	-0.130031	-0.110939	-0.135652	0.0743354	0.0450565	0.05452	0.0356821	0.138003	0.151833	-0.0131353	-0.103947	0.0163881	-0.0246498	0.137347	0.0601759	0.00199619	0.0494	0.0170236	-0.0310272	0.0411053	0.0413398	-0.058362	-0.0211705	-0.0752655	-0.0258466	-0.0823678	0.00816635	0.00330349	0.0486679	0.0954012	0.00217237	0.0404604	0.0397714	0.0493613	-0.180952	-0.0978519	-0.075102	0.0501965	0.0807312	0.0273705	-0.0230403	0.0157293	0.0323024	0.13934	0.0655398	-0.0421648	-0.00700695	0.0191815	-0.00832061	-0.137896	-0.0776915	0.00425912	-0.054553	-0.0624925	0.0420967	-0.0360601	-0.10283	0.0817049	0.0111176	0.0055619	-0.0137429	0.00425092	-0.0338064	-0.0253596	-0.000665318	0.0390938	0.703393	0.0609064	
-0.103377	0.0762064	-0.137335	0.0450736	-0.0775081	0.0785537	0.122824	0.0541917	-0.161519	-0.0173225	0.0672949	-0.106935	-0.133101	0.089081	0.124021	-0.0268858	-0.0613867	0.034357	0.0544179	0.0900407	0.0411537	-0.0492812	0.0559826	-0.0336002	0.0069834	-0.0500315	-0.0571577	-0.0312999	-0.00333487	-0.130031	-0.110939	-0.135652	0.0743354	0.0450565	0.05452	0.0356821	0.138003	0.151833	-0.0131353	-0.103947	0.0163881	-0.0246498	0.137347	0.0601759	0.00199619	0.0494	0.0170236	-0.0310272	0.0411053	0.0413398	-0.058362	-0.0211705	-0.0752655	-0.0258466	-0.0823678	0.00816635	0.00330349	0.0486679	0.0954012	0.00217237	0.0404604	0.0397714	0.0493613	-0.180952	-0.0978519	-0.075102	0.0501965	0.0807312	0.0273705	-0.0230403	0.0157293	0.0323024	0.13934	0.0655398	-0.0421648	-0.00700695	0.0191815	-0.00832061	-0.137896	-0.0776915	0.00425912	-0.054553	-0.0624925	0.0420967	-0.0360601	-0.10283	0.0817049	0.0111176	0.0055619	-0.0137429	0.00425092	-0.0338064	-0.0253596	0.000665318	-0.0390938	-0.703393	-0.0609064	
-0.102215	0.077442	-0.137851	0.0307337	-0.0828684	0.0625643	0.130281	0.0148374	-0.189342	0.0227341	0.0687375	-0.0563633	0.0684256	0.0567813	-0.0410611	0.0147642	0.0979627	0.00239436	0.0696608	0.00446629	-0.0557989	0.154987	0.1459	0.0158624	-0.0444747	-0.0736195	0.0402691	0.0507408	-0.00762952	0.230613	0.152668	-0.000854239	0.0953877	-0.132352	0.209047	-0.0719821	-0.245737	0.100716	-0.0738539	-0.0473595	0.0268602	0.143135	-0.00644598	0.212234	0.0799186	-0.00629555	0.150243	0.0498674	-0.000962169	0.0367296	-0.17037	0.0523919	-0.153033	-0.053068	0.0847913	-0.101439	0.0473989	0.083122	0.0631229	0.10733	0.0639649	-0.0234862	0.0997528	0.130289	0.0440101	0.00640053	0.00596174	0.0735318	-0.112237	0.0190092	-0.0598505	0.203953	-0.0226788	-0.159779	0.0490753	-0.00461695	0.0476644	-0.0882155	0.227585	0.0706205	-0.150039	-0.123538	-0.212466	-0.112633	-0.121011	0.146383	-0.173412	-0.0466191	0.112683	0.0740607	0.000405847	0.0447456	0.0268844	-3.29597e-15	-2.59428e-15	1.33763e-16	4.27853e-17	
-0.102095	0.0759925	-0.13671	0.0307903	-0.0732147	0.0650023	0.121166	-0.00342834	-0.176662	0.0681892	0.079114	0.00974074	0.178545	-0.00718365	-0.139319	0.0743757	0.114768	0.00265771	0.0298123	-0.0723924	-0.197994	0.188304	0.116789	0.0787012	-0.123246	-0.0438006	0.00639281	0.104826	0.0264561	0.178012	0.0143645	-0.193883	0.0428522	0.118825	-0.125408	0.00758208	0.0369232	0.103132	0.132743	0.0434182	-0.133548	-0.125683	0.0243936	-0.0421553	0.142811	-0.0450129	-0.0129497	-0.0559539	-0.00942577	-0.0486319	0.156435	-0.0278811	0.0941641	-0.0266763	-0.035732	0.0188694	0.0190845	-0.0259076	0.222047	0.103593	0.00327484	-0.157729	0.0630709	0.179445	0.0958089	-0.00703946	-0.0442733	-0.0547729	-0.0336876	0.0216736	0.123311	-0.00818342	-0.0711221	0.00641992	0.113774	-0.0157689	0.170114	0.181718	-0.063683	-0.0580428	0.122002	0.206967	0.223164	0.158191	0.0198254	-0.0930082	0.0885574	0.0757426	-0.158216	0.10445	0.0929226	-0.155204	-0.00869856	9.79772e-15	3.55835e-15	-3.11708e-16	1.64406e-16	
-0.0940945	0.0949758	-0.150837	0.0184729	-0.141948	-0.0709875	0.0703703	0.0755046	-0.0438834	0.0784276	-0.0749218	0.0475597	0.0708793	-0.0652708	0.0663008	0.0452903	0.193494	-0.0505608	0.0455318	-0.0816491	-0.238168	-0.0990164	0.11111	0.0182999	0.030036	0.0430839	-0.0405903	-0.0878552	0.0658552	-0.011251	-0.0864989	0.078662	-0.0929869	-0.0310712	-0.031016	0.0711557	0.0498146	-0.0525617	0.0656967	0.10997	0.134243	0.08509	-0.0723907	0.0979322	0.117717	-0.205292	-0.0852357	-0.109233	0.116783	0.256033	0.000279926	-0.158646	-0.0143992	0.199205	-0.0563206	0.0292353	0.0559274	0.0146202	-0.0371113	-0.0284383	-0.157158	0.143019	-0.114893	-0.0889481	-0.0861986	-0.208161	-0.00362967	0.0149245	0.0226353	0.124197	0.0688134	-0.12239	-0.0545967	0.140465	0.163522	0.0736006	-0.0948655	-0.115845	0.0846995	-0.0622712	0.117925	-0.096608	0.0956531	0.0076724	0.165261	0.0419135	-0.170269	-0.0749739	0.141986	0.204714	-0.0377209	0.140224	-0.079899	-1.29965e-14	-4.83988e-15	-9.40545e-18	-2.44908e-16	
